epoch;val_ids;proposal_size
11238;ctslice2859_1;[65536,0,0,0,0]
11239;ctslice345_3;[55165,4292,290,2929,2860]
11240;ctslice8084_1;[62640,1189,163,1544,0]
11241;ctslice2468_1;[65236,1,299,0,0]
11242;ctslice450_2;[60074,2044,1440,989,989]
11243;ctslice7992_1;[65536,0,0,0,0]
11244;ctslice8362_1;[58532,1559,2095,3350,0]
11245;ctslice4907_3;[53780,3184,945,3125,4502]
11246;ctslice172_3;[64972,0,564,0,0]
11247;ctslice2015_3;[63274,1956,137,162,7]
11248;ctslice7889_3;[56814,1817,1380,1900,3625]
11249;ctslice4576_1;[65536,0,0,0,0]
11250;ctslice3519_3;[56234,3598,641,3200,1863]
11251;ctslice6002_2;[60538,23,4975,0,0]
11252;ctslice7750_2;[55888,3253,3472,1863,1060]
11253;ctslice854_2;[65536,0,0,0,0]
11254;ctslice310_2;[56520,1484,5405,619,1508]
11255;ctslice4589_2;[65386,0,150,0,0]
11256;ctslice538_1;[55520,4248,1030,4697,41]
11257;ctslice7391_1;[57589,2150,3796,2001,0]
11258;ctslice2131_1;[62255,321,2878,63,19]
11259;ctslice7694_3;[65536,0,0,0,0]
11260;ctslice4408_2;[56449,4122,648,2869,1448]
11261;ctslice6088_3;[65536,0,0,0,0]
11262;ctslice5864_2;[65536,0,0,0,0]
11263;ctslice6599_1;[47370,4885,2789,5672,4820]
11264;ctslice6291_3;[65536,0,0,0,0]
11265;ctslice7336_2;[65258,273,5,0,0]
11266;ctslice4735_3;[65536,0,0,0,0]
11267;ctslice7407_3;[65536,0,0,0,0]
11268;ctslice7492_2;[62988,0,24,0,2524]
11269;ctslice515_3;[65126,42,368,0,0]
11270;ctslice5508_3;[59811,2091,1256,1843,535]
11271;ctslice4319_1;[63357,120,2002,57,0]
11272;ctslice1669_1;[55757,3454,1513,4812,0]
11273;ctslice7335_1;[65536,0,0,0,0]
11274;ctslice465_3;[62300,49,3185,2,0]
11275;ctslice2272_1;[58308,711,5397,0,1120]
11276;ctslice289_2;[64791,0,681,0,64]
11277;ctslice2841_1;[65536,0,0,0,0]
11278;ctslice465_2;[61485,23,3963,65,0]
11279;ctslice5670_2;[62935,1439,182,980,0]
11280;ctslice2247_1;[63494,0,291,0,1751]
11281;ctslice3870_3;[48584,5394,5894,5628,36]
11282;ctslice6309_2;[65536,0,0,0,0]
11283;ctslice4341_3;[63591,0,1945,0,0]
11284;ctslice5924_1;[64274,1219,0,0,43]
11285;ctslice1785_2;[65536,0,0,0,0]
11286;ctslice3158_3;[57836,1610,4737,1353,0]
11287;ctslice926_3;[65536,0,0,0,0]
11288;ctslice7711_3;[64413,0,0,0,1123]
11289;ctslice6077_2;[57531,2032,3756,2211,6]
11290;ctslice5682_1;[62979,1105,409,1043,0]
11291;ctslice689_2;[65536,0,0,0,0]
11292;ctslice5800_1;[61257,0,4235,0,44]
11293;ctslice4581_1;[65536,0,0,0,0]
11294;ctslice6197_2;[65536,0,0,0,0]
11295;ctslice7399_2;[60693,1583,529,2731,0]
11296;ctslice7121_3;[65536,0,0,0,0]
11297;ctslice1089_2;[63700,0,1836,0,0]
11298;ctslice899_2;[65536,0,0,0,0]
11299;ctslice8083_2;[65536,0,0,0,0]
11300;ctslice7105_3;[59351,1020,3084,2081,0]
11301;ctslice3124_1;[65536,0,0,0,0]
11302;ctslice5795_2;[65536,0,0,0,0]
11303;ctslice6754_2;[54306,2985,6196,771,1278]
11304;ctslice8111_2;[65536,0,0,0,0]
11305;ctslice5834_1;[51671,3018,4059,3282,3506]
11306;ctslice5705_2;[50977,3272,3115,4020,4152]
11307;ctslice2494_2;[65536,0,0,0,0]
11308;ctslice131_2;[54355,2401,5282,3048,450]
11309;ctslice8293_1;[65536,0,0,0,0]
11310;ctslice1133_2;[65536,0,0,0,0]
11311;ctslice7907_2;[62926,800,1492,245,73]
11312;ctslice4843_1;[54110,3833,684,3285,3624]
11313;ctslice4054_3;[51466,3440,2522,3712,4396]
11314;ctslice362_3;[52649,3638,1749,3332,4168]
11315;ctslice2537_3;[65536,0,0,0,0]
11316;ctslice2634_1;[58323,1070,5945,154,44]
11317;ctslice5808_3;[60485,1182,3575,294,0]
11318;ctslice8126_1;[63429,0,2107,0,0]
11319;ctslice5253_3;[59031,1116,2777,2612,0]
11320;ctslice4357_3;[56343,1859,2415,1305,3614]
11321;ctslice2443_1;[65536,0,0,0,0]
11322;ctslice392_1;[65419,0,0,0,117]
11323;ctslice719_1;[65536,0,0,0,0]
11324;ctslice1482_3;[65536,0,0,0,0]
11325;ctslice8268_2;[65536,0,0,0,0]
11326;ctslice4789_1;[60822,1638,370,2706,0]
11327;ctslice6979_3;[65536,0,0,0,0]
11328;ctslice3813_3;[65536,0,0,0,0]
11329;ctslice5003_1;[65536,0,0,0,0]
11330;ctslice6186_2;[63933,0,1603,0,0]
11331;ctslice5346_1;[65536,0,0,0,0]
11332;ctslice8109_2;[65536,0,0,0,0]
11333;ctslice4172_3;[65299,237,0,0,0]
11334;ctslice3465_1;[65536,0,0,0,0]
11335;ctslice6413_2;[57794,3936,571,3235,0]
11336;ctslice3319_1;[65536,0,0,0,0]
11337;ctslice893_3;[50746,4079,4476,3612,2623]
11338;ctslice2727_3;[63395,252,1889,0,0]
11339;ctslice1167_2;[65536,0,0,0,0]
11340;ctslice2474_1;[65536,0,0,0,0]
11341;ctslice6069_3;[65536,0,0,0,0]
11342;ctslice8292_3;[65532,4,0,0,0]
11343;ctslice2160_2;[65536,0,0,0,0]
11344;ctslice7880_1;[65536,0,0,0,0]
11345;ctslice3578_3;[58671,1225,4820,714,106]
11346;ctslice5751_1;[65344,7,171,14,0]
11347;ctslice4802_2;[59934,1445,2975,1182,0]
11348;ctslice2616_2;[65536,0,0,0,0]
11349;ctslice6045_3;[65536,0,0,0,0]
11350;ctslice2929_1;[56865,1958,6276,429,8]
11351;ctslice5564_3;[55941,2136,2945,4514,0]
11352;ctslice7089_2;[65508,0,0,28,0]
11353;ctslice6331_2;[60757,1635,1098,2046,0]
11354;ctslice3651_1;[62470,20,228,0,2818]
11355;ctslice5312_3;[63158,0,2378,0,0]
11356;ctslice6056_2;[65536,0,0,0,0]
11357;ctslice7798_3;[60359,1775,2503,892,7]
11358;ctslice4858_2;[65536,0,0,0,0]
11359;ctslice1183_2;[65536,0,0,0,0]
11360;ctslice7394_1;[62981,1263,245,1047,0]
11361;ctslice5857_3;[54690,2618,7738,310,180]
11362;ctslice6510_1;[65536,0,0,0,0]
11363;ctslice2605_2;[65536,0,0,0,0]
11364;ctslice6337_2;[54773,3070,2270,3388,2035]
11365;ctslice4437_2;[65536,0,0,0,0]
11366;ctslice3818_1;[65536,0,0,0,0]
11367;ctslice6415_1;[65536,0,0,0,0]
11368;ctslice1750_2;[62211,1610,325,1390,0]
11369;ctslice7202_3;[60923,17,4591,5,0]
11370;ctslice2764_2;[62502,32,2947,55,0]
11371;ctslice3982_3;[56122,2107,3003,2360,1944]
11372;ctslice1110_2;[65466,0,70,0,0]
11373;ctslice529_1;[65536,0,0,0,0]
11374;ctslice5200_3;[65536,0,0,0,0]
11375;ctslice4126_1;[65082,93,361,0,0]
11376;ctslice994_1;[52348,3911,4633,3038,1606]
11377;ctslice730_1;[59118,2627,835,2470,486]
11378;ctslice3815_3;[64429,927,32,148,0]
11379;ctslice6958_3;[65536,0,0,0,0]
11380;ctslice7919_2;[65531,0,5,0,0]
11381;ctslice4363_2;[64791,745,0,0,0]
11382;ctslice1090_1;[65536,0,0,0,0]
11383;ctslice3181_3;[53010,3005,2997,2416,4108]
11384;ctslice7419_1;[60859,2395,0,0,2282]
11385;ctslice4444_2;[55913,1195,3629,2143,2656]
11386;ctslice6959_1;[65536,0,0,0,0]
11387;ctslice6973_2;[59914,1490,3643,489,0]
11388;ctslice3048_2;[63336,897,537,153,613]
11389;ctslice2376_3;[64791,0,0,0,745]
11390;ctslice7252_2;[59653,964,2762,2157,0]
11391;ctslice5215_2;[64487,405,600,44,0]
11392;ctslice1677_2;[65536,0,0,0,0]
11393;ctslice6275_3;[58267,2930,891,3016,432]
11394;ctslice725_3;[65410,0,35,0,91]
11395;ctslice5630_3;[63469,243,65,3,1756]
11396;ctslice1030_3;[65536,0,0,0,0]
11397;ctslice4404_2;[64155,37,1103,241,0]
11398;ctslice109_2;[62404,30,3102,0,0]
11399;ctslice1765_2;[58800,1201,3291,2229,15]
11400;ctslice1530_3;[65536,0,0,0,0]
11401;ctslice4816_3;[65536,0,0,0,0]
11402;ctslice7614_1;[65515,0,21,0,0]
11403;ctslice4222_3;[64070,93,1373,0,0]
11404;ctslice7943_3;[65477,0,59,0,0]
11405;ctslice6004_2;[64570,966,0,0,0]
11406;ctslice995_3;[65050,0,486,0,0]
11407;ctslice5273_2;[54345,2990,3004,5197,0]
11408;ctslice2965_3;[65536,0,0,0,0]
11409;ctslice1533_1;[65536,0,0,0,0]
11410;ctslice8023_1;[65536,0,0,0,0]
11411;ctslice277_1;[65536,0,0,0,0]
11412;ctslice4561_1;[55997,2057,3498,2144,1840]
11413;ctslice2969_3;[62228,25,646,0,2637]
11414;ctslice1042_3;[59583,1777,3295,881,0]
11415;ctslice4253_2;[65070,38,59,369,0]
11416;ctslice72_3;[62272,80,1903,114,1167]
11417;ctslice4105_3;[65511,0,0,0,25]
11418;ctslice6983_1;[65536,0,0,0,0]
11419;ctslice8095_3;[57425,3189,883,3646,393]
11420;ctslice4456_2;[65515,0,2,0,19]
11421;ctslice6687_2;[58770,2386,471,2064,1845]
11422;ctslice7348_3;[65536,0,0,0,0]
11423;ctslice600_2;[65536,0,0,0,0]
11424;ctslice2879_2;[65536,0,0,0,0]
11425;ctslice7216_1;[52381,4200,2578,6244,133]
11426;ctslice5718_2;[63313,612,1584,0,27]
11427;ctslice5653_1;[65536,0,0,0,0]
11428;ctslice1883_3;[62336,153,2789,258,0]
11429;ctslice7332_3;[65536,0,0,0,0]
11430;ctslice6368_3;[63068,0,2393,0,75]
11431;ctslice1796_3;[65536,0,0,0,0]
11432;ctslice2317_3;[61691,1245,1246,1354,0]
11433;ctslice5666_1;[65181,97,258,0,0]
11434;ctslice443_2;[62463,772,815,1470,16]
11435;ctslice6170_2;[54759,1530,2372,3824,3051]
11436;ctslice147_3;[65500,0,19,17,0]
11437;ctslice1922_2;[65536,0,0,0,0]
11438;ctslice6040_3;[65536,0,0,0,0]
11439;ctslice2328_1;[65536,0,0,0,0]
11440;ctslice419_2;[65536,0,0,0,0]
11441;ctslice2248_1;[65076,9,84,367,0]
11442;ctslice6694_1;[63447,899,687,457,46]
11443;ctslice2030_2;[65536,0,0,0,0]
11444;ctslice6237_1;[65512,0,24,0,0]
11445;ctslice2984_3;[53292,3973,2125,5876,270]
11446;ctslice7618_1;[63667,0,1865,0,4]
11447;ctslice6361_3;[64659,873,4,0,0]
11448;ctslice951_3;[52494,3016,2219,3951,3856]
11449;ctslice5851_2;[65536,0,0,0,0]
11450;ctslice2796_1;[59951,4374,296,911,4]
11451;ctslice871_1;[65536,0,0,0,0]
11452;ctslice2120_1;[60059,9,5428,40,0]
11453;ctslice2707_3;[65536,0,0,0,0]
11454;ctslice2021_1;[65536,0,0,0,0]
11455;ctslice2555_2;[63505,0,1202,829,0]
11456;ctslice7946_2;[61508,1907,635,1486,0]
11457;ctslice8087_1;[65536,0,0,0,0]
11458;ctslice6998_2;[65536,0,0,0,0]
11459;ctslice5740_2;[59282,953,1825,3239,237]
11460;ctslice2719_3;[65536,0,0,0,0]
11461;ctslice1544_2;[65536,0,0,0,0]
11462;ctslice2618_2;[65536,0,0,0,0]
11463;ctslice597_1;[65536,0,0,0,0]
11464;ctslice1923_3;[62595,0,2941,0,0]
11465;ctslice2715_2;[58124,2489,2962,1961,0]
11466;ctslice1068_3;[56412,2265,2973,1233,2653]
11467;ctslice7846_2;[63957,64,2,0,1513]
11468;ctslice874_2;[65219,198,9,110,0]
11469;ctslice5411_2;[65536,0,0,0,0]
11470;ctslice5948_3;[65536,0,0,0,0]
11471;ctslice6460_2;[60673,3391,83,1389,0]
11472;ctslice4865_3;[60872,1342,962,2360,0]
11473;ctslice6128_1;[65536,0,0,0,0]
11474;ctslice3107_1;[65536,0,0,0,0]
11475;ctslice6176_2;[63375,31,797,0,1333]
11476;ctslice3487_1;[65536,0,0,0,0]
11477;ctslice8318_2;[53837,3360,2226,3627,2486]
11478;ctslice474_1;[61785,0,3620,0,131]
11479;ctslice488_2;[56327,2069,3096,3024,1020]
11480;ctslice155_3;[65536,0,0,0,0]
11481;ctslice5957_1;[60139,1791,1359,1293,954]
11482;ctslice7997_1;[53653,2417,5663,2964,839]
11483;ctslice4967_1;[65536,0,0,0,0]
11484;ctslice7866_3;[65536,0,0,0,0]
11485;ctslice1853_2;[65536,0,0,0,0]
11486;ctslice6992_2;[51458,2422,2042,5193,4421]
11487;ctslice2799_2;[65536,0,0,0,0]
11488;ctslice3870_1;[48363,5049,6244,5140,740]
11489;ctslice3080_1;[65536,0,0,0,0]
11490;ctslice2702_1;[56700,1892,3877,3067,0]
11491;ctslice1632_2;[59017,1498,3355,1666,0]
11492;ctslice2395_3;[65536,0,0,0,0]
11493;ctslice2478_1;[64963,0,0,0,573]
11494;ctslice7424_2;[61637,1048,1556,1295,0]
11495;ctslice603_3;[65536,0,0,0,0]
11496;ctslice3951_3;[65536,0,0,0,0]
11497;ctslice6830_1;[65536,0,0,0,0]
11498;ctslice3197_3;[63432,0,1657,447,0]
11499;ctslice4294_2;[65536,0,0,0,0]
11500;ctslice8268_3;[65536,0,0,0,0]
11501;ctslice4460_2;[65536,0,0,0,0]
11502;ctslice4535_1;[58620,1723,3294,1899,0]
11503;ctslice1900_3;[65536,0,0,0,0]
11504;ctslice7573_2;[64985,0,551,0,0]
11505;ctslice2977_1;[65520,0,16,0,0]
11506;ctslice6135_2;[63695,0,1841,0,0]
11507;ctslice7203_2;[55930,3998,2229,3264,115]
11508;ctslice2003_3;[63469,0,1454,0,613]
11509;ctslice7893_3;[65535,1,0,0,0]
11510;ctslice361_2;[65534,2,0,0,0]
11511;ctslice986_1;[65534,2,0,0,0]
11512;ctslice7869_1;[62261,307,2951,17,0]
11513;ctslice3478_2;[60634,467,2036,2399,0]
11514;ctslice695_1;[61941,0,2465,0,1130]
11515;ctslice7245_3;[62569,1921,493,553,0]
11516;ctslice8252_3;[65536,0,0,0,0]
11517;ctslice4513_3;[61004,1330,1800,1402,0]
11518;ctslice2538_1;[50137,2680,3712,4742,4265]
11519;ctslice6829_3;[65536,0,0,0,0]
11520;ctslice452_3;[65536,0,0,0,0]
11521;ctslice166_1;[65536,0,0,0,0]
11522;ctslice7640_2;[65536,0,0,0,0]
11523;ctslice1141_1;[56805,2594,4435,1153,549]
11524;ctslice274_1;[65362,0,19,0,155]
11525;ctslice8206_3;[64622,0,914,0,0]
11526;ctslice1880_2;[65536,0,0,0,0]
11527;ctslice2216_1;[65536,0,0,0,0]
11528;ctslice7490_1;[65536,0,0,0,0]
11529;ctslice5381_1;[65536,0,0,0,0]
11530;ctslice98_3;[65536,0,0,0,0]
11531;ctslice666_2;[65536,0,0,0,0]
11532;ctslice7301_3;[58739,2654,2171,527,1445]
11533;ctslice1020_2;[65536,0,0,0,0]
11534;ctslice1012_2;[65536,0,0,0,0]
11535;ctslice4842_1;[65536,0,0,0,0]
11536;ctslice1241_1;[65536,0,0,0,0]
11537;ctslice6739_1;[61909,198,2520,0,909]
11538;ctslice1558_2;[65498,34,0,4,0]
11539;ctslice5779_2;[65536,0,0,0,0]
11540;ctslice5236_1;[58812,2105,905,3714,0]
11541;ctslice2308_3;[65536,0,0,0,0]
11542;ctslice8197_2;[60055,1726,951,2804,0]
11543;ctslice1124_2;[55016,3758,6509,253,0]
11544;ctslice691_2;[65536,0,0,0,0]
11545;ctslice868_3;[64724,0,37,0,775]
11546;ctslice5793_3;[65179,0,357,0,0]
11547;ctslice3611_1;[65097,0,0,0,439]
11548;ctslice6781_3;[63886,791,98,761,0]
11549;ctslice4594_3;[59321,0,5325,715,175]
11550;ctslice3678_1;[61518,23,3995,0,0]
11551;ctslice7848_1;[65536,0,0,0,0]
11552;ctslice1489_1;[65536,0,0,0,0]
11553;ctslice3242_2;[65536,0,0,0,0]
11554;ctslice2992_1;[65536,0,0,0,0]
11555;ctslice5991_3;[57914,1052,3303,2186,1081]
11556;ctslice6675_2;[65536,0,0,0,0]
11557;ctslice6450_2;[65536,0,0,0,0]
11558;ctslice3953_2;[65532,4,0,0,0]
11559;ctslice3492_2;[58048,2984,999,3505,0]
11560;ctslice4758_3;[65536,0,0,0,0]
11561;ctslice5007_2;[55349,1628,2519,2832,3208]
11562;ctslice1397_3;[63505,1556,93,382,0]
11563;ctslice5551_1;[56470,2242,6445,0,379]
11564;ctslice954_2;[53858,2356,1747,3972,3603]
11565;ctslice4922_2;[53841,4083,6542,960,110]
11566;ctslice6955_3;[65536,0,0,0,0]
11567;ctslice2592_3;[55003,3397,1034,5091,1011]
11568;ctslice8114_2;[64731,0,805,0,0]
11569;ctslice7748_1;[65536,0,0,0,0]
11570;ctslice7417_1;[55060,4939,340,2508,2689]
11571;ctslice5220_1;[65536,0,0,0,0]
11572;ctslice1323_1;[53469,3066,5267,2212,1522]
11573;ctslice3343_3;[65536,0,0,0,0]
11574;ctslice975_3;[65536,0,0,0,0]
11575;ctslice6448_2;[65256,91,148,0,41]
11576;ctslice335_1;[57885,984,2252,3796,619]
11577;ctslice8061_3;[59837,1047,2707,1945,0]
11578;ctslice7134_2;[58022,2103,3528,1883,0]
11579;ctslice3975_2;[59507,2386,1493,2150,0]
11580;ctslice2427_1;[65536,0,0,0,0]
11581;ctslice432_2;[65536,0,0,0,0]
11582;ctslice4591_1;[60380,2846,192,1044,1074]
11583;ctslice6305_3;[65536,0,0,0,0]
11584;ctslice2623_3;[58339,1777,2932,2483,5]
11585;ctslice237_2;[65536,0,0,0,0]
11586;ctslice4447_1;[59371,782,1005,1204,3174]
11587;ctslice2414_3;[65536,0,0,0,0]
11588;ctslice2788_3;[65536,0,0,0,0]
11589;ctslice3158_1;[57318,1472,5961,785,0]
11590;ctslice8075_3;[65454,0,82,0,0]
11591;ctslice2058_2;[65536,0,0,0,0]
11592;ctslice6191_1;[54008,3142,922,3415,4049]
11593;ctslice2041_3;[55997,2240,4823,2305,171]
11594;ctslice6499_3;[65536,0,0,0,0]
11595;ctslice6818_2;[63674,0,0,0,1862]
11596;ctslice1066_2;[65536,0,0,0,0]
11597;ctslice2756_3;[65057,479,0,0,0]
11598;ctslice6080_1;[64538,866,0,0,132]
11599;ctslice7719_2;[54088,2942,6305,1728,473]
11600;ctslice4679_3;[52615,3739,5624,2364,1194]
11601;ctslice6814_2;[65536,0,0,0,0]
11602;ctslice5839_3;[65536,0,0,0,0]
11603;ctslice5760_1;[60096,1761,2011,1668,0]
11604;ctslice5390_2;[63621,123,888,904,0]
11605;ctslice1700_1;[58991,2067,2655,1823,0]
11606;ctslice7482_3;[59544,1266,1972,2754,0]
11607;ctslice8238_2;[65536,0,0,0,0]
11608;ctslice6808_1;[62447,0,3074,0,15]
11609;ctslice7897_2;[63474,361,216,0,1485]
11610;ctslice2798_3;[60538,0,2680,0,2318]
11611;ctslice883_2;[65536,0,0,0,0]
11612;ctslice6640_2;[65536,0,0,0,0]
11613;ctslice1441_3;[59996,1518,2223,450,1349]
11614;ctslice5575_1;[63775,19,1517,225,0]
11615;ctslice2998_1;[63363,3,2153,0,17]
11616;ctslice6382_3;[62304,1927,290,1015,0]
11617;ctslice4447_3;[53625,1741,2886,3233,4051]
11618;ctslice4094_3;[61822,53,3661,0,0]
11619;ctslice7677_2;[63946,364,184,0,1042]
11620;ctslice1917_1;[59196,1856,2354,1669,461]
11621;ctslice2900_2;[54145,2592,2949,5048,802]
11622;ctslice4365_1;[65536,0,0,0,0]
11623;ctslice2298_2;[65506,0,30,0,0]
11624;ctslice3763_3;[65536,0,0,0,0]
11625;ctslice6884_2;[53353,1930,3593,3684,2976]
11626;ctslice3878_2;[65419,117,0,0,0]
11627;ctslice2932_3;[58080,2374,2192,1577,1313]
11628;ctslice7050_3;[65536,0,0,0,0]
11629;ctslice7178_3;[65536,0,0,0,0]
11630;ctslice7170_2;[65536,0,0,0,0]
11631;ctslice1104_3;[64442,90,1004,0,0]
11632;ctslice1679_2;[59183,1887,2018,1527,921]
11633;ctslice6826_2;[65536,0,0,0,0]
11634;ctslice212_3;[65128,0,85,226,97]
11635;ctslice4143_1;[65534,0,0,0,2]
11636;ctslice3926_2;[62594,955,1961,26,0]
11637;ctslice251_2;[63041,253,2242,0,0]
11638;ctslice2809_3;[65536,0,0,0,0]
11639;ctslice5927_3;[65536,0,0,0,0]
11640;ctslice6809_2;[65410,0,126,0,0]
11641;ctslice1159_2;[62263,1640,0,0,1633]
11642;ctslice4273_3;[65536,0,0,0,0]
11643;ctslice7605_2;[65536,0,0,0,0]
11644;ctslice4301_3;[65536,0,0,0,0]
11645;ctslice3755_1;[65536,0,0,0,0]
11646;ctslice250_3;[65536,0,0,0,0]
11647;ctslice4240_3;[61671,1302,2560,3,0]
11648;ctslice7545_3;[52860,5288,2961,4206,221]
11649;ctslice449_3;[63350,1686,229,271,0]
11650;ctslice5410_2;[55915,3413,4094,2114,0]
11651;ctslice8355_2;[63511,0,2025,0,0]
11652;ctslice2003_1;[64014,0,174,0,1348]
11653;ctslice7395_1;[65536,0,0,0,0]
11654;ctslice1320_2;[62241,1693,69,94,1439]
11655;ctslice6984_2;[65463,0,73,0,0]
11656;ctslice2042_3;[65536,0,0,0,0]
11657;ctslice5412_1;[62232,5,1301,0,1998]
11658;ctslice3809_1;[65536,0,0,0,0]
11659;ctslice7215_3;[65536,0,0,0,0]
11660;ctslice5461_3;[65536,0,0,0,0]
11661;ctslice1942_3;[53689,3239,1590,3003,4015]
11662;ctslice142_1;[65536,0,0,0,0]
11663;ctslice6772_1;[60871,1505,1115,1904,141]
11664;ctslice4467_1;[54192,1640,3043,3144,3517]
11665;ctslice496_3;[65297,0,239,0,0]
11666;ctslice2740_2;[58576,597,3199,2118,1046]
11667;ctslice4238_2;[64466,0,967,0,103]
11668;ctslice8298_1;[60770,2413,882,1317,154]
11669;ctslice7456_2;[61150,1975,833,1487,91]
11670;ctslice660_3;[65536,0,0,0,0]
11671;ctslice5335_1;[57341,2494,4042,1659,0]
11672;ctslice7604_1;[65536,0,0,0,0]
11673;ctslice6453_3;[65536,0,0,0,0]
11674;ctslice7897_3;[64188,208,125,0,1015]
11675;ctslice4540_1;[65536,0,0,0,0]
11676;ctslice4485_1;[65536,0,0,0,0]
11677;ctslice924_2;[59854,501,2878,2180,123]
11678;ctslice7488_2;[52519,3869,6227,1388,1533]
11679;ctslice5386_2;[65536,0,0,0,0]
11680;ctslice279_3;[65532,0,0,0,4]
11681;ctslice2301_3;[65535,0,1,0,0]
11682;ctslice3496_1;[65536,0,0,0,0]
11683;ctslice700_2;[63581,223,52,0,1680]
11684;ctslice560_3;[65536,0,0,0,0]
11685;ctslice5173_3;[65536,0,0,0,0]
11686;ctslice8373_1;[52751,3739,2862,2137,4047]
11687;ctslice1005_2;[56865,2382,2345,3944,0]
11688;ctslice7057_3;[65536,0,0,0,0]
11689;ctslice2493_3;[65536,0,0,0,0]
11690;ctslice6177_3;[65536,0,0,0,0]
11691;ctslice2664_3;[65528,8,0,0,0]
11692;ctslice2893_3;[65536,0,0,0,0]
11693;ctslice5439_3;[63893,0,1111,0,532]
11694;ctslice5710_2;[65194,12,1,329,0]
11695;ctslice2029_1;[65536,0,0,0,0]
11696;ctslice4946_1;[58292,2674,2436,1751,383]
11697;ctslice6153_1;[65381,138,17,0,0]
11698;ctslice8080_3;[65536,0,0,0,0]
11699;ctslice6617_1;[65536,0,0,0,0]
11700;ctslice337_1;[65536,0,0,0,0]
11701;ctslice3891_2;[65536,0,0,0,0]
11702;ctslice3523_3;[65461,75,0,0,0]
11703;ctslice7328_1;[65536,0,0,0,0]
11704;ctslice7380_1;[65536,0,0,0,0]
11705;ctslice8122_3;[65536,0,0,0,0]
11706;ctslice4031_3;[65536,0,0,0,0]
11707;ctslice1374_2;[59465,1191,1794,3086,0]
11708;ctslice2379_1;[65505,0,31,0,0]
11709;ctslice2876_3;[65536,0,0,0,0]
11710;ctslice2918_2;[62335,509,2624,68,0]
11711;ctslice8108_1;[65425,0,111,0,0]
11712;ctslice2770_3;[65536,0,0,0,0]
11713;ctslice3280_2;[65536,0,0,0,0]
11714;ctslice7308_2;[57637,2778,2432,2239,450]
11715;ctslice4199_1;[65536,0,0,0,0]
11716;ctslice6326_3;[65314,0,125,0,97]
11717;ctslice1996_3;[65536,0,0,0,0]
11718;ctslice6428_2;[65536,0,0,0,0]
11719;ctslice2481_1;[65536,0,0,0,0]
11720;ctslice2032_1;[51346,2963,1503,5137,4587]
11721;ctslice5686_3;[57407,2799,1441,3098,791]
11722;ctslice5855_2;[65536,0,0,0,0]
11723;ctslice7196_1;[65536,0,0,0,0]
11724;ctslice1133_3;[65536,0,0,0,0]
11725;ctslice2956_3;[56442,1874,2900,1323,2997]
11726;ctslice4237_1;[63092,0,2425,19,0]
11727;ctslice4245_3;[54220,3101,4508,2944,763]
11728;ctslice4207_1;[54372,4516,3424,3057,167]
11729;ctslice2253_3;[65536,0,0,0,0]
11730;ctslice8131_1;[65536,0,0,0,0]
11731;ctslice4623_3;[65536,0,0,0,0]
11732;ctslice7664_3;[65536,0,0,0,0]
11733;ctslice8396_3;[65536,0,0,0,0]
11734;ctslice7594_2;[65491,45,0,0,0]
11735;ctslice7316_3;[65536,0,0,0,0]
11736;ctslice5255_1;[65531,0,0,0,5]
11737;ctslice1665_2;[54623,2695,5156,2089,973]
11738;ctslice6942_2;[65536,0,0,0,0]
11739;ctslice5945_3;[65527,9,0,0,0]
11740;ctslice2340_2;[65536,0,0,0,0]
11741;ctslice796_3;[57140,1219,5474,1140,563]
11742;ctslice3539_3;[64231,0,1213,0,92]
11743;ctslice3251_3;[56964,1480,2514,2939,1639]
11744;ctslice5669_3;[57992,3926,1117,2501,0]
11745;ctslice5565_3;[56535,3091,1932,2870,1108]
11746;ctslice3004_1;[65536,0,0,0,0]
11747;ctslice2976_3;[57802,1707,4125,1697,205]
11748;ctslice1544_1;[65536,0,0,0,0]
11749;ctslice7350_2;[65524,0,0,0,12]
11750;ctslice4372_3;[60057,384,1547,9,3539]
11751;ctslice3649_1;[55238,2692,4523,2586,497]
11752;ctslice253_2;[65127,0,409,0,0]
11753;ctslice6187_3;[64873,0,0,0,663]
11754;ctslice7101_1;[50259,4887,2569,5805,2016]
11755;ctslice590_2;[65536,0,0,0,0]
11756;ctslice474_2;[61484,0,3776,0,276]
11757;ctslice3337_2;[63114,856,703,863,0]
11758;ctslice923_2;[57843,3853,902,2938,0]
11759;ctslice2546_2;[64323,0,1213,0,0]
11760;ctslice7359_3;[64252,33,1194,57,0]
11761;ctslice4754_3;[65536,0,0,0,0]
11762;ctslice6424_1;[63970,456,558,552,0]
11763;ctslice8105_1;[65536,0,0,0,0]
11764;ctslice6998_3;[65524,0,0,0,12]
11765;ctslice7403_2;[65536,0,0,0,0]
11766;ctslice8033_2;[65536,0,0,0,0]
11767;ctslice7362_3;[64913,0,623,0,0]
11768;ctslice6127_3;[65462,44,30,0,0]
11769;ctslice3446_2;[65523,0,0,13,0]
11770;ctslice83_2;[55550,2385,2536,2863,2202]
11771;ctslice6591_3;[64302,0,1089,0,145]
11772;ctslice5129_3;[65536,0,0,0,0]
11773;ctslice391_2;[65536,0,0,0,0]
11774;ctslice2593_1;[62320,1892,229,1095,0]
11775;ctslice7856_2;[53939,3702,2544,5110,241]
11776;ctslice4743_3;[65536,0,0,0,0]
