val_ids;val_gt_size;dumbpredwtags;dumbprednotags;dumbpredselect
Subj_2_126.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_127.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_128.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_129.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_13.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_130.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_131.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_132.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_133.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_134.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_2_135.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_136.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_2_137.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_2_138.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_2_139.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_2_14.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_140.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_2_141.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_2_142.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_143.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_144.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_145.png;[65518,18];[64957, 579];[64957,579];[0,0]
Subj_2_146.png;[65467,69];[64957, 579];[64957,579];[0,0]
Subj_2_147.png;[65259,277];[64957, 579];[64957,579];[64957,579]
Subj_2_148.png;[65088,448];[64957, 579];[64957,579];[64957,579]
Subj_2_149.png;[64976,560];[64957, 579];[64957,579];[64957,579]
Subj_2_15.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_150.png;[64941,595];[64957, 579];[64957,579];[64957,579]
Subj_2_151.png;[64930,606];[64957, 579];[64957,579];[64957,579]
Subj_2_152.png;[64946,590];[64957, 579];[64957,579];[64957,579]
Subj_2_153.png;[64995,541];[64957, 579];[64957,579];[64957,579]
Subj_2_154.png;[65117,419];[64957, 579];[64957,579];[64957,579]
Subj_2_155.png;[65318,218];[64957, 579];[64957,579];[0,0]
Subj_2_156.png;[65464,72];[64957, 579];[64957,579];[0,0]
Subj_2_157.png;[65530,6];[64957, 579];[64957,579];[65536,0]
Subj_2_158.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_159.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_16.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_160.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_161.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_162.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_2_163.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_2_164.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_165.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_166.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_2_167.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_168.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_2_169.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_17.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_170.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_171.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_172.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_173.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_174.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_2_175.png;[65529,7];[64957, 579];[64957,579];[0,0]
Subj_2_176.png;[65454,82];[64957, 579];[64957,579];[0,0]
Subj_2_177.png;[65251,285];[64957, 579];[64957,579];[64957,579]
Subj_2_178.png;[65114,422];[64957, 579];[64957,579];[64957,579]
Subj_2_179.png;[65031,505];[64957, 579];[64957,579];[64957,579]
Subj_2_18.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_180.png;[65004,532];[64957, 579];[64957,579];[64957,579]
Subj_2_181.png;[65006,530];[64957, 579];[64957,579];[64957,579]
Subj_2_182.png;[65050,486];[64957, 579];[64957,579];[64957,579]
Subj_2_183.png;[65164,372];[64957, 579];[64957,579];[64957,579]
Subj_2_184.png;[65417,119];[64957, 579];[64957,579];[0,0]
Subj_2_185.png;[65521,15];[64957, 579];[64957,579];[65536,0]
Subj_2_186.png;[65534,2];[64957, 579];[64957,579];[65536,0]
Subj_2_187.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_188.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_2_189.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_2_19.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_190.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_191.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_192.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_193.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_194.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_195.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_2_196.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_2_197.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_2_198.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_2_199.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_2_2.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_20.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_200.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_2_201.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_2_202.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_2_203.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_2_204.png;[65513,23];[64957, 579];[64957,579];[0,0]
Subj_2_205.png;[65347,189];[64957, 579];[64957,579];[0,0]
Subj_2_206.png;[65139,397];[64957, 579];[64957,579];[64957,579]
Subj_2_207.png;[65073,463];[64957, 579];[64957,579];[64957,579]
Subj_2_208.png;[65072,464];[64957, 579];[64957,579];[64957,579]
Subj_2_209.png;[65105,431];[64957, 579];[64957,579];[64957,579]
Subj_2_21.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_210.png;[65214,322];[64957, 579];[64957,579];[64957,579]
Subj_2_211.png;[65495,41];[64957, 579];[64957,579];[0,0]
Subj_2_212.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_2_213.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_2_214.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_2_215.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_2_216.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_2_217.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_2_218.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_219.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_2_22.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_220.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_2_221.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_2_222.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_2_223.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_224.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_225.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_2_226.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_2_227.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_2_228.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_2_229.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_2_23.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_230.png;[65514,22];[64957, 579];[64957,579];[0,0]
Subj_2_231.png;[65245,291];[64957, 579];[64957,579];[64957,579]
Subj_2_232.png;[65138,398];[64957, 579];[64957,579];[64957,579]
Subj_2_233.png;[65110,426];[64957, 579];[64957,579];[64957,579]
Subj_2_234.png;[65117,419];[64957, 579];[64957,579];[64957,579]
Subj_2_235.png;[65165,371];[64957, 579];[64957,579];[64957,579]
Subj_2_236.png;[65482,54];[64957, 579];[64957,579];[0,0]
Subj_2_237.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_2_238.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_239.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_24.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_240.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_241.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_242.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_243.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_244.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_245.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_246.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_247.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_248.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_249.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_25.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_250.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_251.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_252.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_253.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_254.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_255.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_26.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_27.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_28.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_2_29.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_2_3.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_30.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_2_31.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_32.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_33.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_34.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_35.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_36.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_37.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_38.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_39.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_4.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_40.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_41.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_42.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_43.png;[65534,2];[64957, 579];[64957,579];[65536,0]
Subj_2_44.png;[65525,11];[64957, 579];[64957,579];[65536,0]
Subj_2_45.png;[65507,29];[64957, 579];[64957,579];[65536,0]
Subj_2_46.png;[65485,51];[64957, 579];[64957,579];[0,0]
Subj_2_47.png;[65459,77];[64957, 579];[64957,579];[65536,0]
Subj_2_48.png;[65435,101];[64957, 579];[64957,579];[65536,0]
Subj_2_49.png;[65396,140];[64957, 579];[64957,579];[65536,0]
Subj_2_5.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_50.png;[65356,180];[64957, 579];[64957,579];[0,0]
Subj_2_51.png;[65322,214];[64957, 579];[64957,579];[0,0]
Subj_2_52.png;[65274,262];[64957, 579];[64957,579];[64957,579]
Subj_2_53.png;[65236,300];[64957, 579];[64957,579];[64957,579]
Subj_2_54.png;[65201,335];[64957, 579];[64957,579];[64957,579]
Subj_2_55.png;[65177,359];[64957, 579];[64957,579];[64957,579]
Subj_2_56.png;[65208,328];[64957, 579];[64957,579];[64957,579]
Subj_2_57.png;[65240,296];[64957, 579];[64957,579];[64957,579]
Subj_2_58.png;[65258,278];[64957, 579];[64957,579];[64957,579]
Subj_2_59.png;[65278,258];[64957, 579];[64957,579];[64957,579]
Subj_2_6.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_60.png;[65290,246];[64957, 579];[64957,579];[64957,579]
Subj_2_61.png;[65304,232];[64957, 579];[64957,579];[64957,579]
Subj_2_62.png;[65346,190];[64957, 579];[64957,579];[64957,579]
Subj_2_63.png;[65419,117];[64957, 579];[64957,579];[64957,579]
Subj_2_64.png;[65526,10];[64957, 579];[64957,579];[65536,0]
Subj_2_65.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_2_66.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_2_67.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_2_68.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_69.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_7.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_70.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_2_71.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_72.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_73.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_74.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_75.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_76.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_77.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_78.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_2_79.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_2_8.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_80.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_2_81.png;[65528,8];[64957, 579];[64957,579];[64957,579]
Subj_2_82.png;[65424,112];[64957, 579];[64957,579];[64957,579]
Subj_2_83.png;[65299,237];[64957, 579];[64957,579];[64957,579]
Subj_2_84.png;[65108,428];[64957, 579];[64957,579];[64957,579]
Subj_2_85.png;[64996,540];[64957, 579];[64957,579];[64957,579]
Subj_2_86.png;[64949,587];[64957, 579];[64957,579];[64957,579]
Subj_2_87.png;[64928,608];[64957, 579];[64957,579];[64957,579]
Subj_2_88.png;[64917,619];[64957, 579];[64957,579];[64957,579]
Subj_2_89.png;[64916,620];[64957, 579];[64957,579];[64957,579]
Subj_2_9.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_90.png;[64979,557];[64957, 579];[64957,579];[64957,579]
Subj_2_91.png;[65107,429];[64957, 579];[64957,579];[64957,579]
Subj_2_92.png;[65289,247];[64957, 579];[64957,579];[64957,579]
Subj_2_93.png;[65521,15];[64957, 579];[64957,579];[64957,579]
Subj_2_94.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_2_95.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_2_96.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_97.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_2_98.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_2_99.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_0.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_1.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_10.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_100.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_101.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_102.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_103.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_104.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_3_105.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_3_106.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_3_107.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_3_108.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_3_109.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_11.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_110.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_3_111.png;[65470,66];[64957, 579];[64957,579];[64957,579]
Subj_3_112.png;[65167,369];[64957, 579];[64957,579];[64957,579]
Subj_3_113.png;[64960,576];[64957, 579];[64957,579];[64957,579]
Subj_3_114.png;[64910,626];[64957, 579];[64957,579];[64957,579]
Subj_3_115.png;[64907,629];[64957, 579];[64957,579];[64957,579]
Subj_3_116.png;[64908,628];[64957, 579];[64957,579];[64957,579]
Subj_3_117.png;[64911,625];[64957, 579];[64957,579];[64957,579]
Subj_3_118.png;[64916,620];[64957, 579];[64957,579];[64957,579]
Subj_3_119.png;[64958,578];[64957, 579];[64957,579];[64957,579]
Subj_3_12.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_120.png;[65098,438];[64957, 579];[64957,579];[64957,579]
Subj_3_121.png;[65282,254];[64957, 579];[64957,579];[64957,579]
Subj_3_122.png;[65531,5];[64957, 579];[64957,579];[0,0]
Subj_3_123.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_124.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_125.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_126.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_127.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_128.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_129.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_13.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_130.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_131.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_132.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_133.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_134.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_135.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_136.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_137.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_138.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_139.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_14.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_140.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_141.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_142.png;[65534,2];[64957, 579];[64957,579];[0,0]
Subj_3_143.png;[65519,17];[64957, 579];[64957,579];[0,0]
Subj_3_144.png;[65347,189];[64957, 579];[64957,579];[0,0]
Subj_3_145.png;[65134,402];[64957, 579];[64957,579];[64957,579]
Subj_3_146.png;[65011,525];[64957, 579];[64957,579];[64957,579]
Subj_3_147.png;[64946,590];[64957, 579];[64957,579];[64957,579]
Subj_3_148.png;[64935,601];[64957, 579];[64957,579];[64957,579]
Subj_3_149.png;[64946,590];[64957, 579];[64957,579];[64957,579]
Subj_3_15.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_150.png;[64980,556];[64957, 579];[64957,579];[64957,579]
Subj_3_151.png;[65081,455];[64957, 579];[64957,579];[64957,579]
Subj_3_152.png;[65241,295];[64957, 579];[64957,579];[64957,579]
Subj_3_153.png;[65433,103];[64957, 579];[64957,579];[0,0]
Subj_3_154.png;[65515,21];[64957, 579];[64957,579];[0,0]
Subj_3_155.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_156.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_157.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_158.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_159.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_16.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_3_160.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_161.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_162.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_163.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_164.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_165.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_166.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_167.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_3_168.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_169.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_17.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_3_170.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_171.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_172.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_3_173.png;[65533,3];[64957, 579];[64957,579];[0,0]
Subj_3_174.png;[65464,72];[64957, 579];[64957,579];[0,0]
Subj_3_175.png;[65234,302];[64957, 579];[64957,579];[64957,579]
Subj_3_176.png;[65089,447];[64957, 579];[64957,579];[64957,579]
Subj_3_177.png;[65010,526];[64957, 579];[64957,579];[64957,579]
Subj_3_178.png;[64998,538];[64957, 579];[64957,579];[64957,579]
Subj_3_179.png;[65008,528];[64957, 579];[64957,579];[64957,579]
Subj_3_18.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_180.png;[65070,466];[64957, 579];[64957,579];[64957,579]
Subj_3_181.png;[65201,335];[64957, 579];[64957,579];[64957,579]
Subj_3_182.png;[65451,85];[64957, 579];[64957,579];[0,0]
Subj_3_183.png;[65524,12];[64957, 579];[64957,579];[0,0]
Subj_3_184.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_185.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_186.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_187.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_188.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_189.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_19.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_3_190.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_191.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_3_192.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_193.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_194.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_195.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_196.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_3_197.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_3_198.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_3_199.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_3_2.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_20.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_200.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_3_201.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_3_202.png;[65526,10];[64957, 579];[64957,579];[64957,579]
Subj_3_203.png;[65379,157];[64957, 579];[64957,579];[0,0]
Subj_3_204.png;[65163,373];[64957, 579];[64957,579];[64957,579]
Subj_3_205.png;[65070,466];[64957, 579];[64957,579];[64957,579]
Subj_3_206.png;[65065,471];[64957, 579];[64957,579];[64957,579]
Subj_3_207.png;[65094,442];[64957, 579];[64957,579];[64957,579]
Subj_3_208.png;[65205,331];[64957, 579];[64957,579];[64957,579]
Subj_3_209.png;[65390,146];[64957, 579];[64957,579];[0,0]
Subj_3_21.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_210.png;[65533,3];[64957, 579];[64957,579];[0,0]
Subj_3_211.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_3_212.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_3_213.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_3_214.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_3_215.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_216.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_217.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_218.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_219.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_22.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_220.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_221.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_222.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_223.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_3_224.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_3_225.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_3_226.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_3_227.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_3_228.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_3_229.png;[65432,104];[64957, 579];[64957,579];[0,0]
Subj_3_23.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_230.png;[65198,338];[64957, 579];[64957,579];[64957,579]
Subj_3_231.png;[65130,406];[64957, 579];[64957,579];[64957,579]
Subj_3_232.png;[65125,411];[64957, 579];[64957,579];[64957,579]
Subj_3_233.png;[65148,388];[64957, 579];[64957,579];[64957,579]
Subj_3_234.png;[65341,195];[64957, 579];[64957,579];[64957,579]
Subj_3_235.png;[65532,4];[64957, 579];[64957,579];[0,0]
Subj_3_236.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_3_237.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_238.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_239.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_24.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_240.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_241.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_242.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_243.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_244.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_245.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_3_246.png;[65536,0];[65536, 0];[64957,579];[65536,0]
