epoch;val_ids;proposal_size
11831;ctslice1255_1.nii;[65536,0,0,0,0]
11832;ctslice2462_2.nii;[65536,0,0,0,0]
11833;ctslice1249_2.nii;[63082,0,2361,93,0]
11834;ctslice7589_3.nii;[62180,135,3221,0,0]
11835;ctslice3268_1.nii;[65536,0,0,0,0]
11836;ctslice5561_3.nii;[62700,1844,0,0,992]
11837;ctslice1107_2.nii;[64694,0,74,0,768]
11838;ctslice492_2.nii;[65334,0,202,0,0]
11839;ctslice6151_1.nii;[55883,3524,145,5984,0]
11840;ctslice1097_1.nii;[63856,1658,22,0,0]
11841;ctslice1696_1.nii;[59180,3269,58,2676,353]
11842;ctslice597_3.nii;[65536,0,0,0,0]
11843;ctslice1330_1.nii;[58411,2881,1391,2853,0]
11844;ctslice4079_3.nii;[65536,0,0,0,0]
11845;ctslice2652_1.nii;[65536,0,0,0,0]
11846;ctslice5168_2.nii;[65243,0,2,0,291]
11847;ctslice7076_2.nii;[65536,0,0,0,0]
11848;ctslice5279_2.nii;[65536,0,0,0,0]
11849;ctslice557_3.nii;[65536,0,0,0,0]
11850;ctslice8187_2.nii;[65536,0,0,0,0]
11851;ctslice1948_1.nii;[65536,0,0,0,0]
11852;ctslice7649_1.nii;[59230,424,5873,9,0]
11853;ctslice3658_1.nii;[64959,0,24,510,43]
11854;ctslice6121_2.nii;[65012,523,1,0,0]
11855;ctslice1861_1.nii;[65536,0,0,0,0]
11856;ctslice2661_3.nii;[65458,0,0,78,0]
11857;ctslice5063_2.nii;[58317,1663,1965,3591,0]
11858;ctslice5032_1.nii;[59216,3599,162,2298,261]
11859;ctslice4156_1.nii;[65536,0,0,0,0]
11860;ctslice6449_1.nii;[65535,0,1,0,0]
11861;ctslice597_1.nii;[65536,0,0,0,0]
11862;ctslice7514_2.nii;[60018,1640,3818,60,0]
11863;ctslice194_2.nii;[65169,356,11,0,0]
11864;ctslice4841_3.nii;[60547,3129,31,1330,499]
11865;ctslice728_2.nii;[57920,1416,4437,1763,0]
11866;ctslice3101_1.nii;[60613,62,3571,1290,0]
11867;ctslice642_2.nii;[65536,0,0,0,0]
11868;ctslice1953_1.nii;[65536,0,0,0,0]
11869;ctslice4998_3.nii;[64383,1014,0,139,0]
11870;ctslice1786_2.nii;[65536,0,0,0,0]
11871;ctslice6326_3.nii;[65282,0,78,15,161]
11872;ctslice4158_3.nii;[56562,2827,1163,4717,267]
11873;ctslice3502_1.nii;[65536,0,0,0,0]
11874;ctslice845_2.nii;[65536,0,0,0,0]
11875;ctslice1737_3.nii;[65536,0,0,0,0]
11876;ctslice8379_2.nii;[65518,0,0,18,0]
11877;ctslice3578_3.nii;[58439,46,5600,744,707]
11878;ctslice8135_2.nii;[65386,9,141,0,0]
11879;ctslice4695_1.nii;[65405,0,0,0,131]
11880;ctslice4730_1.nii;[65535,1,0,0,0]
11881;ctslice6504_3.nii;[64508,0,0,339,689]
11882;ctslice4791_2.nii;[63783,843,44,866,0]
11883;ctslice7848_2.nii;[65536,0,0,0,0]
11884;ctslice1697_3.nii;[60110,4191,0,1235,0]
11885;ctslice8303_2.nii;[63087,1956,54,439,0]
11886;ctslice8239_2.nii;[65536,0,0,0,0]
11887;ctslice1454_2.nii;[65536,0,0,0,0]
11888;ctslice5940_2.nii;[64521,0,0,0,1015]
11889;ctslice5679_1.nii;[60338,2208,4,2986,0]
11890;ctslice5731_3.nii;[61168,78,2828,6,1456]
11891;ctslice8384_3.nii;[65536,0,0,0,0]
11892;ctslice7663_3.nii;[61403,630,2805,698,0]
11893;ctslice6001_2.nii;[65536,0,0,0,0]
11894;ctslice6776_2.nii;[65322,0,214,0,0]
11895;ctslice6930_3.nii;[64935,0,0,601,0]
11896;ctslice4321_1.nii;[65536,0,0,0,0]
11897;ctslice102_1.nii;[60836,185,4515,0,0]
11898;ctslice1794_1.nii;[61917,0,3505,9,105]
11899;ctslice2651_3.nii;[64142,0,1394,0,0]
11900;ctslice4936_3.nii;[63725,0,16,1795,0]
11901;ctslice7479_2.nii;[63721,0,1676,0,139]
11902;ctslice2568_2.nii;[65427,109,0,0,0]
11903;ctslice605_3.nii;[63825,0,1711,0,0]
11904;ctslice7904_3.nii;[61499,643,0,676,2718]
11905;ctslice117_3.nii;[65536,0,0,0,0]
11906;ctslice1782_3.nii;[60435,266,3716,453,666]
11907;ctslice1593_2.nii;[57212,2311,63,5950,0]
11908;ctslice7550_2.nii;[65536,0,0,0,0]
11909;ctslice3367_3.nii;[64523,709,1,303,0]
11910;ctslice6346_3.nii;[60014,0,5522,0,0]
11911;ctslice3171_2.nii;[62638,1484,1054,306,54]
11912;ctslice7567_2.nii;[58058,920,4923,1635,0]
11913;ctslice3710_3.nii;[65530,0,0,0,6]
11914;ctslice7101_2.nii;[61226,1998,78,2194,40]
11915;ctslice4342_2.nii;[65467,3,26,0,40]
11916;ctslice2882_2.nii;[65536,0,0,0,0]
11917;ctslice5009_2.nii;[61819,842,877,1998,0]
11918;ctslice633_1.nii;[65536,0,0,0,0]
11919;ctslice5248_3.nii;[65533,0,3,0,0]
11920;ctslice5875_2.nii;[65524,0,12,0,0]
11921;ctslice1747_3.nii;[62926,104,1839,349,318]
11922;ctslice2048_2.nii;[63546,0,1990,0,0]
11923;ctslice908_1.nii;[65536,0,0,0,0]
11924;ctslice8119_3.nii;[65536,0,0,0,0]
11925;ctslice8176_2.nii;[65536,0,0,0,0]
11926;ctslice3543_2.nii;[65536,0,0,0,0]
11927;ctslice313_1.nii;[59204,600,1638,4094,0]
11928;ctslice5160_3.nii;[65536,0,0,0,0]
11929;ctslice908_2.nii;[65536,0,0,0,0]
11930;ctslice7201_3.nii;[62591,854,1519,572,0]
11931;ctslice7160_1.nii;[65536,0,0,0,0]
11932;ctslice6267_1.nii;[65536,0,0,0,0]
11933;ctslice3425_3.nii;[65536,0,0,0,0]
11934;ctslice487_3.nii;[63794,0,1742,0,0]
11935;ctslice2535_2.nii;[65262,0,263,11,0]
11936;ctslice433_3.nii;[65536,0,0,0,0]
11937;ctslice2850_1.nii;[65432,97,0,7,0]
11938;ctslice5310_1.nii;[65536,0,0,0,0]
11939;ctslice6726_1.nii;[65536,0,0,0,0]
11940;ctslice7438_3.nii;[65536,0,0,0,0]
11941;ctslice7304_2.nii;[65536,0,0,0,0]
11942;ctslice1409_3.nii;[63702,283,0,0,1551]
11943;ctslice6127_2.nii;[62515,774,0,2247,0]
11944;ctslice3042_1.nii;[65346,169,0,0,21]
11945;ctslice5149_3.nii;[61760,391,2056,1329,0]
11946;ctslice1839_1.nii;[60469,2045,2102,858,62]
11947;ctslice4677_1.nii;[64061,595,0,880,0]
11948;ctslice966_3.nii;[65536,0,0,0,0]
11949;ctslice1567_1.nii;[65536,0,0,0,0]
11950;ctslice1725_3.nii;[64734,0,802,0,0]
11951;ctslice1863_2.nii;[65216,0,320,0,0]
11952;ctslice7089_1.nii;[65134,362,17,23,0]
11953;ctslice7600_3.nii;[62251,0,2805,0,480]
11954;ctslice7954_3.nii;[62712,64,1753,0,1007]
11955;ctslice7257_2.nii;[61102,0,4434,0,0]
11956;ctslice2815_3.nii;[63274,47,1509,706,0]
11957;ctslice8097_2.nii;[64065,0,413,0,1058]
11958;ctslice7529_3.nii;[65536,0,0,0,0]
11959;ctslice2944_3.nii;[64811,18,707,0,0]
11960;ctslice1612_3.nii;[58640,254,5044,1598,0]
11961;ctslice7407_1.nii;[65536,0,0,0,0]
11962;ctslice6493_2.nii;[63279,96,0,0,2161]
11963;ctslice3498_1.nii;[65536,0,0,0,0]
11964;ctslice6836_2.nii;[63102,1433,0,1001,0]
11965;ctslice3086_1.nii;[65424,0,0,0,112]
11966;ctslice6425_1.nii;[58587,2572,151,2942,1284]
11967;ctslice1642_3.nii;[65529,0,7,0,0]
11968;ctslice2317_2.nii;[63994,592,690,260,0]
11969;ctslice3552_1.nii;[61117,0,3707,1,711]
11970;ctslice1585_3.nii;[65468,0,68,0,0]
11971;ctslice1853_2.nii;[65536,0,0,0,0]
11972;ctslice2793_2.nii;[59738,952,2534,1824,488]
11973;ctslice1638_1.nii;[55284,4426,1451,2029,2346]
11974;ctslice123_1.nii;[56224,1020,5877,2415,0]
11975;ctslice8278_3.nii;[64116,735,0,685,0]
11976;ctslice4664_2.nii;[65536,0,0,0,0]
11977;ctslice8088_2.nii;[63374,0,2162,0,0]
11978;ctslice2582_3.nii;[63791,0,1629,60,56]
11979;ctslice6634_1.nii;[58992,923,4097,1524,0]
11980;ctslice4423_1.nii;[65426,110,0,0,0]
11981;ctslice6051_1.nii;[65536,0,0,0,0]
11982;ctslice5641_2.nii;[61667,163,2503,603,600]
11983;ctslice594_1.nii;[50625,4974,2,7168,2767]
11984;ctslice4523_1.nii;[59208,1448,4038,842,0]
11985;ctslice3056_1.nii;[65536,0,0,0,0]
11986;ctslice3062_2.nii;[65536,0,0,0,0]
11987;ctslice2206_1.nii;[65536,0,0,0,0]
11988;ctslice5843_3.nii;[63599,0,1937,0,0]
11989;ctslice8290_3.nii;[65489,21,0,26,0]
11990;ctslice4326_2.nii;[64106,532,392,506,0]
11991;ctslice2798_2.nii;[63092,0,1866,0,578]
11992;ctslice907_2.nii;[65536,0,0,0,0]
11993;ctslice5056_2.nii;[65536,0,0,0,0]
11994;ctslice4432_1.nii;[63394,777,1112,253,0]
11995;ctslice1261_3.nii;[64643,271,471,151,0]
11996;ctslice1064_3.nii;[63554,433,702,847,0]
11997;ctslice1463_3.nii;[63085,0,2451,0,0]
11998;ctslice8166_1.nii;[64468,0,0,0,1068]
11999;ctslice7924_3.nii;[60041,1040,1197,1235,2023]
12000;ctslice6454_3.nii;[65534,2,0,0,0]
12001;ctslice3270_3.nii;[59419,417,1980,3720,0]
12002;ctslice5767_2.nii;[61386,772,928,2450,0]
12003;ctslice137_3.nii;[65536,0,0,0,0]
12004;ctslice4023_1.nii;[59753,0,5398,0,385]
12005;ctslice7684_3.nii;[65119,0,0,0,417]
12006;ctslice7944_3.nii;[61496,0,3827,0,213]
12007;ctslice5056_1.nii;[64076,0,1423,37,0]
12008;ctslice5319_3.nii;[65536,0,0,0,0]
12009;ctslice7204_2.nii;[64152,487,0,0,897]
12010;ctslice2824_3.nii;[65536,0,0,0,0]
12011;ctslice3853_2.nii;[65536,0,0,0,0]
12012;ctslice2207_2.nii;[65536,0,0,0,0]
12013;ctslice678_3.nii;[65536,0,0,0,0]
12014;ctslice3971_2.nii;[60376,525,3519,464,652]
12015;ctslice7720_3.nii;[59172,27,6335,0,2]
12016;ctslice2764_2.nii;[62730,90,2716,0,0]
12017;ctslice6469_1.nii;[59556,814,2646,1071,1449]
12018;ctslice3549_2.nii;[50537,4938,803,6602,2656]
12019;ctslice4708_2.nii;[56901,1833,6102,333,367]
12020;ctslice2624_1.nii;[54595,3659,5282,2000,0]
12021;ctslice6827_2.nii;[64475,112,587,362,0]
12022;ctslice4420_1.nii;[61759,365,2351,495,566]
12023;ctslice7483_1.nii;[61465,519,3010,542,0]
12024;ctslice2183_2.nii;[64143,134,1259,0,0]
12025;ctslice841_3.nii;[65536,0,0,0,0]
12026;ctslice1347_1.nii;[64609,0,489,0,438]
12027;ctslice918_3.nii;[65536,0,0,0,0]
12028;ctslice7196_3.nii;[65536,0,0,0,0]
12029;ctslice1039_2.nii;[59043,1823,559,4084,27]
12030;ctslice6105_2.nii;[61377,1101,564,2494,0]
12031;ctslice2024_3.nii;[65536,0,0,0,0]
12032;ctslice4523_2.nii;[58885,1501,4523,627,0]
12033;ctslice6790_3.nii;[65536,0,0,0,0]
12034;ctslice59_2.nii;[63285,390,1612,249,0]
12035;ctslice6960_1.nii;[63866,619,0,1051,0]
12036;ctslice5822_1.nii;[65106,177,0,0,253]
12037;ctslice5102_2.nii;[65536,0,0,0,0]
12038;ctslice671_3.nii;[56780,1285,5837,1634,0]
12039;ctslice1867_1.nii;[65536,0,0,0,0]
12040;ctslice8022_1.nii;[58822,1263,5140,311,0]
12041;ctslice3248_3.nii;[62234,951,1598,715,38]
12042;ctslice3047_2.nii;[65536,0,0,0,0]
12043;ctslice8129_3.nii;[61397,1055,1339,1745,0]
12044;ctslice3709_2.nii;[64078,0,390,90,978]
12045;ctslice4359_3.nii;[65536,0,0,0,0]
12046;ctslice1541_3.nii;[56689,2593,4360,1590,304]
12047;ctslice6183_3.nii;[65536,0,0,0,0]
12048;ctslice2526_1.nii;[62202,0,0,0,3334]
12049;ctslice4667_3.nii;[65536,0,0,0,0]
12050;ctslice5267_1.nii;[65536,0,0,0,0]
12051;ctslice5396_2.nii;[65536,0,0,0,0]
12052;ctslice2151_2.nii;[61229,0,4295,12,0]
12053;ctslice5088_3.nii;[65536,0,0,0,0]
12054;ctslice5708_3.nii;[58036,1757,4483,1260,0]
12055;ctslice4787_2.nii;[65536,0,0,0,0]
12056;ctslice3411_3.nii;[64985,0,0,0,551]
12057;ctslice4459_3.nii;[63205,1440,0,891,0]
12058;ctslice6348_3.nii;[65536,0,0,0,0]
12059;ctslice5268_1.nii;[52758,984,4204,3979,3611]
12060;ctslice2801_1.nii;[62214,1914,13,1395,0]
12061;ctslice1732_3.nii;[63598,0,1938,0,0]
12062;ctslice5435_1.nii;[65526,0,0,0,10]
12063;ctslice438_2.nii;[64239,1297,0,0,0]
12064;ctslice6890_1.nii;[65536,0,0,0,0]
12065;ctslice5900_3.nii;[65536,0,0,0,0]
12066;ctslice6372_3.nii;[61030,18,3891,597,0]
12067;ctslice319_2.nii;[57050,2112,2432,3942,0]
12068;ctslice4711_2.nii;[65536,0,0,0,0]
12069;ctslice7815_1.nii;[65536,0,0,0,0]
12070;ctslice2553_2.nii;[65324,0,211,1,0]
12071;ctslice1941_2.nii;[59622,175,5735,4,0]
12072;ctslice3984_1.nii;[60037,887,3167,866,579]
12073;ctslice2126_2.nii;[61224,2293,0,2019,0]
12074;ctslice4089_2.nii;[65536,0,0,0,0]
12075;ctslice4143_1.nii;[65272,0,264,0,0]
12076;ctslice884_3.nii;[59801,0,3959,0,1776]
12077;ctslice2495_3.nii;[62639,0,2890,7,0]
12078;ctslice1611_3.nii;[64471,602,99,364,0]
12079;ctslice6254_3.nii;[61180,2548,934,874,0]
12080;ctslice5648_3.nii;[65536,0,0,0,0]
12081;ctslice2021_1.nii;[65536,0,0,0,0]
12082;ctslice1731_3.nii;[62509,125,75,106,2721]
12083;ctslice6194_1.nii;[56718,1667,4140,3011,0]
12084;ctslice7171_2.nii;[65536,0,0,0,0]
12085;ctslice8086_3.nii;[64949,0,449,0,138]
12086;ctslice5262_3.nii;[60422,456,4141,517,0]
12087;ctslice3143_2.nii;[65536,0,0,0,0]
12088;ctslice8277_2.nii;[59275,1200,3354,1707,0]
12089;ctslice6772_3.nii;[61571,568,1542,1855,0]
12090;ctslice5278_2.nii;[65536,0,0,0,0]
12091;ctslice5194_1.nii;[55076,2926,4855,2679,0]
12092;ctslice8104_1.nii;[61718,1163,172,2483,0]
12093;ctslice7377_1.nii;[64555,453,528,0,0]
12094;ctslice2207_3.nii;[65536,0,0,0,0]
12095;ctslice1913_1.nii;[61787,1798,33,1918,0]
12096;ctslice7572_3.nii;[65536,0,0,0,0]
12097;ctslice2583_3.nii;[65536,0,0,0,0]
12098;ctslice7164_1.nii;[61033,3976,123,170,234]
12099;ctslice4867_1.nii;[65536,0,0,0,0]
12100;ctslice2141_2.nii;[65496,40,0,0,0]
12101;ctslice3650_1.nii;[65536,0,0,0,0]
12102;ctslice4851_3.nii;[65457,0,79,0,0]
12103;ctslice6903_2.nii;[57731,451,5848,1506,0]
12104;ctslice3548_1.nii;[53721,2463,3454,5898,0]
12105;ctslice3318_2.nii;[58200,4427,0,2909,0]
12106;ctslice3866_3.nii;[59625,3445,86,2000,380]
12107;ctslice1203_2.nii;[65527,0,9,0,0]
12108;ctslice431_1.nii;[65218,186,132,0,0]
12109;ctslice2129_3.nii;[65536,0,0,0,0]
12110;ctslice937_3.nii;[65480,0,25,0,31]
12111;ctslice2277_1.nii;[60480,740,3649,667,0]
12112;ctslice6919_3.nii;[65536,0,0,0,0]
12113;ctslice7966_2.nii;[65536,0,0,0,0]
12114;ctslice4051_2.nii;[62815,0,2721,0,0]
12115;ctslice6667_2.nii;[61984,11,3541,0,0]
12116;ctslice4808_1.nii;[65536,0,0,0,0]
12117;ctslice1098_1.nii;[65536,0,0,0,0]
12118;ctslice3120_3.nii;[65495,0,0,0,41]
12119;ctslice4354_1.nii;[65536,0,0,0,0]
12120;ctslice7929_2.nii;[65536,0,0,0,0]
12121;ctslice3866_1.nii;[59721,2835,0,1620,1360]
12122;ctslice1002_2.nii;[58292,46,3812,2109,1277]
12123;ctslice6610_1.nii;[65536,0,0,0,0]
12124;ctslice4920_3.nii;[59869,2519,765,1962,421]
12125;ctslice4405_1.nii;[65532,0,0,0,4]
12126;ctslice4231_2.nii;[61301,1135,1375,1725,0]
12127;ctslice5630_1.nii;[63119,338,12,0,2067]
12128;ctslice8221_2.nii;[62936,273,1257,1070,0]
12129;ctslice2814_3.nii;[65524,12,0,0,0]
12130;ctslice4170_1.nii;[65536,0,0,0,0]
12131;ctslice1430_1.nii;[59030,2895,10,3601,0]
12132;ctslice2906_3.nii;[57112,3753,900,2031,1740]
12133;ctslice2124_3.nii;[65536,0,0,0,0]
12134;ctslice5591_1.nii;[65536,0,0,0,0]
12135;ctslice6577_3.nii;[60879,444,3065,539,609]
12136;ctslice2979_1.nii;[65536,0,0,0,0]
12137;ctslice1370_1.nii;[65226,304,0,6,0]
12138;ctslice6107_1.nii;[62232,0,3304,0,0]
12139;ctslice3515_2.nii;[65536,0,0,0,0]
12140;ctslice291_3.nii;[65536,0,0,0,0]
12141;ctslice1983_3.nii;[65519,0,17,0,0]
12142;ctslice6052_2.nii;[64313,3,908,312,0]
12143;ctslice524_1.nii;[65536,0,0,0,0]
12144;ctslice1434_2.nii;[63494,26,1953,63,0]
12145;ctslice7319_1.nii;[62861,596,644,346,1089]
12146;ctslice7955_1.nii;[65093,0,0,0,443]
12147;ctslice546_1.nii;[65536,0,0,0,0]
12148;ctslice7151_1.nii;[57968,898,3969,2437,264]
12149;ctslice4633_3.nii;[61725,363,259,3189,0]
12150;ctslice7562_2.nii;[63476,0,1822,0,238]
12151;ctslice5490_3.nii;[65536,0,0,0,0]
12152;ctslice7257_3.nii;[62469,0,3067,0,0]
12153;ctslice1005_2.nii;[58370,1462,1943,3761,0]
12154;ctslice1947_1.nii;[65274,0,0,0,262]
12155;ctslice7463_1.nii;[63470,1732,323,11,0]
12156;ctslice3217_3.nii;[65536,0,0,0,0]
12157;ctslice7794_1.nii;[59421,2913,0,3202,0]
12158;ctslice4745_1.nii;[65536,0,0,0,0]
12159;ctslice7405_2.nii;[58856,957,2258,1733,1732]
12160;ctslice439_3.nii;[65536,0,0,0,0]
12161;ctslice5559_2.nii;[65536,0,0,0,0]
12162;ctslice1405_3.nii;[64483,0,0,0,1053]
12163;ctslice3035_2.nii;[65536,0,0,0,0]
12164;ctslice7553_1.nii;[57295,91,8150,0,0]
12165;ctslice116_3.nii;[64674,289,331,202,40]
12166;ctslice5861_3.nii;[64345,408,0,783,0]
12167;ctslice8327_2.nii;[62664,2808,0,0,64]
12168;ctslice876_3.nii;[64602,0,934,0,0]
12169;ctslice5193_3.nii;[61644,3450,398,44,0]
12170;ctslice8235_3.nii;[55723,4041,57,5715,0]
12171;ctslice4850_3.nii;[60762,1064,1089,2621,0]
12172;ctslice8179_2.nii;[62399,1098,1960,79,0]
12173;ctslice6643_1.nii;[65535,0,0,0,1]
12174;ctslice3880_2.nii;[64938,30,534,34,0]
12175;ctslice2516_2.nii;[65536,0,0,0,0]
12176;ctslice7635_3.nii;[65536,0,0,0,0]
12177;ctslice280_1.nii;[62816,2720,0,0,0]
12178;ctslice2617_3.nii;[64889,0,0,0,647]
12179;ctslice4488_1.nii;[61713,63,3760,0,0]
12180;ctslice5045_3.nii;[63208,916,0,1412,0]
12181;ctslice7762_3.nii;[65536,0,0,0,0]
12182;ctslice4270_3.nii;[57136,1124,1283,3184,2809]
12183;ctslice572_3.nii;[65536,0,0,0,0]
12184;ctslice7853_3.nii;[62998,0,2538,0,0]
12185;ctslice6025_1.nii;[57321,2249,1581,4385,0]
12186;ctslice1635_1.nii;[64950,0,0,432,154]
12187;ctslice1930_2.nii;[60632,379,4523,2,0]
12188;ctslice7221_1.nii;[62568,0,23,0,2945]
12189;ctslice2311_3.nii;[65019,0,0,0,517]
12190;ctslice3647_3.nii;[64991,545,0,0,0]
12191;ctslice2658_3.nii;[65536,0,0,0,0]
12192;ctslice6828_2.nii;[65536,0,0,0,0]
12193;ctslice952_2.nii;[65169,0,0,0,367]
12194;ctslice7861_1.nii;[59824,132,2833,2747,0]
12195;ctslice3536_3.nii;[60458,2079,260,2739,0]
12196;ctslice1812_1.nii;[60834,1104,2376,1222,0]
12197;ctslice3591_3.nii;[65387,0,149,0,0]
12198;ctslice3850_3.nii;[65536,0,0,0,0]
12199;ctslice5335_1.nii;[58729,1292,5482,33,0]
12200;ctslice5145_1.nii;[63338,957,1160,0,81]
12201;ctslice2223_2.nii;[60431,2156,20,2929,0]
12202;ctslice7272_1.nii;[57664,1044,6828,0,0]
12203;ctslice8264_3.nii;[59243,383,3635,699,1576]
12204;ctslice6725_3.nii;[65536,0,0,0,0]
12205;ctslice3999_3.nii;[65052,0,484,0,0]
12206;ctslice8004_3.nii;[65421,0,115,0,0]
12207;ctslice3826_3.nii;[64570,6,958,2,0]
12208;ctslice7703_2.nii;[65530,0,0,6,0]
12209;ctslice6217_3.nii;[65536,0,0,0,0]
12210;ctslice68_3.nii;[65536,0,0,0,0]
12211;ctslice7167_1.nii;[58573,3924,0,3039,0]
12212;ctslice8017_1.nii;[58353,622,780,2881,2900]
12213;ctslice7240_3.nii;[64507,0,32,0,997]
12214;ctslice731_1.nii;[59167,2360,31,2636,1342]
12215;ctslice3126_2.nii;[65498,0,38,0,0]
12216;ctslice757_1.nii;[59352,910,3818,0,1456]
12217;ctslice98_2.nii;[65536,0,0,0,0]
12218;ctslice3986_2.nii;[65536,0,0,0,0]
12219;ctslice4137_3.nii;[65536,0,0,0,0]
12220;ctslice4272_1.nii;[60394,7,4945,190,0]
12221;ctslice2988_3.nii;[62142,430,2266,698,0]
12222;ctslice1851_3.nii;[65536,0,0,0,0]
12223;ctslice1161_3.nii;[65536,0,0,0,0]
12224;ctslice1470_2.nii;[61138,1486,1638,1274,0]
12225;ctslice6875_1.nii;[65536,0,0,0,0]
12226;ctslice6141_3.nii;[60199,1170,781,3386,0]
12227;ctslice2640_3.nii;[65442,0,93,1,0]
12228;ctslice1522_3.nii;[65423,11,0,102,0]
12229;ctslice6999_2.nii;[60848,187,3144,177,1180]
12230;ctslice5871_1.nii;[65536,0,0,0,0]
12231;ctslice5127_2.nii;[54534,3428,1167,2832,3575]
12232;ctslice4436_2.nii;[57610,1752,4884,1286,4]
12233;ctslice2363_3.nii;[65499,0,0,0,37]
12234;ctslice3951_2.nii;[65536,0,0,0,0]
12235;ctslice307_3.nii;[62907,0,1177,78,1374]
12236;ctslice3790_2.nii;[65221,0,305,10,0]
12237;ctslice6681_3.nii;[65536,0,0,0,0]
12238;ctslice5405_2.nii;[59607,446,4434,6,1043]
12239;ctslice6160_1.nii;[65536,0,0,0,0]
12240;ctslice6221_1.nii;[65485,0,0,51,0]
12241;ctslice1257_2.nii;[63600,0,1936,0,0]
12242;ctslice6948_3.nii;[65515,0,0,21,0]
12243;ctslice778_1.nii;[64582,0,918,36,0]
12244;ctslice7288_1.nii;[59871,0,4454,6,1205]
12245;ctslice7926_2.nii;[63547,0,1989,0,0]
12246;ctslice6514_2.nii;[59593,2782,1191,1970,0]
12247;ctslice691_3.nii;[65536,0,0,0,0]
12248;ctslice1010_1.nii;[54606,5677,727,4495,31]
12249;ctslice2737_3.nii;[64887,0,92,0,557]
12250;ctslice3183_3.nii;[65536,0,0,0,0]
12251;ctslice6303_2.nii;[62144,0,3392,0,0]
12252;ctslice7367_2.nii;[65536,0,0,0,0]
12253;ctslice966_1.nii;[65536,0,0,0,0]
12254;ctslice4613_3.nii;[63625,665,23,1223,0]
12255;ctslice1199_1.nii;[65388,0,148,0,0]
12256;ctslice1600_3.nii;[58265,2971,1293,3007,0]
12257;ctslice3919_1.nii;[65300,236,0,0,0]
12258;ctslice3530_2.nii;[65472,0,64,0,0]
12259;ctslice7691_1.nii;[65242,0,0,0,294]
12260;ctslice384_3.nii;[65536,0,0,0,0]
12261;ctslice5858_2.nii;[61172,549,3706,109,0]
12262;ctslice7308_2.nii;[59669,2340,1056,2471,0]
12263;ctslice5919_1.nii;[64908,218,0,410,0]
12264;ctslice992_3.nii;[62805,0,2633,0,98]
12265;ctslice4293_1.nii;[65536,0,0,0,0]
12266;ctslice1216_3.nii;[57915,1510,6111,0,0]
12267;ctslice7737_3.nii;[62043,0,3493,0,0]
12268;ctslice1792_2.nii;[61723,1109,262,2442,0]
12269;ctslice6636_1.nii;[57928,777,5458,1373,0]
12270;ctslice3594_1.nii;[65220,148,0,168,0]
12271;ctslice2620_1.nii;[62915,180,0,0,2441]
12272;ctslice3873_1.nii;[65536,0,0,0,0]
12273;ctslice7997_3.nii;[56398,2310,6188,608,32]
12274;ctslice6371_1.nii;[61475,0,3966,0,95]
12275;ctslice4848_2.nii;[62292,0,3214,0,30]
12276;ctslice8278_2.nii;[62474,1540,227,1295,0]
12277;ctslice4135_3.nii;[64386,865,285,0,0]
12278;ctslice1702_3.nii;[64743,0,793,0,0]
12279;ctslice6433_1.nii;[65536,0,0,0,0]
12280;ctslice7657_1.nii;[65536,0,0,0,0]
12281;ctslice248_3.nii;[64264,232,867,173,0]
12282;ctslice2185_3.nii;[62116,1679,0,1741,0]
12283;ctslice5727_2.nii;[65536,0,0,0,0]
12284;ctslice7742_2.nii;[60490,1105,1568,2373,0]
12285;ctslice3470_3.nii;[58691,1207,3579,919,1140]
12286;ctslice757_2.nii;[59627,1336,2957,1,1615]
12287;ctslice7022_3.nii;[54990,2259,50,4867,3370]
12288;ctslice4863_1.nii;[65536,0,0,0,0]
12289;ctslice1979_2.nii;[60290,1480,1999,1767,0]
12290;ctslice8122_2.nii;[65536,0,0,0,0]
12291;ctslice7340_2.nii;[64438,0,0,0,1098]
12292;ctslice476_1.nii;[65536,0,0,0,0]
12293;ctslice1234_1.nii;[65182,354,0,0,0]
12294;ctslice2729_2.nii;[65536,0,0,0,0]
12295;ctslice2227_2.nii;[58627,3678,1225,2006,0]
12296;ctslice674_2.nii;[63107,0,2254,0,175]
12297;ctslice7450_3.nii;[49967,4751,747,6916,3155]
12298;ctslice5292_2.nii;[65536,0,0,0,0]
12299;ctslice3102_2.nii;[65501,0,35,0,0]
12300;ctslice4409_3.nii;[64293,328,76,839,0]
12301;ctslice2517_1.nii;[58743,589,3039,1265,1900]
12302;ctslice1580_1.nii;[64186,597,28,0,725]
12303;ctslice3092_1.nii;[65536,0,0,0,0]
12304;ctslice6831_2.nii;[65536,0,0,0,0]
12305;ctslice3466_1.nii;[65536,0,0,0,0]
12306;ctslice651_2.nii;[57628,1896,4268,1744,0]
12307;ctslice1288_2.nii;[65536,0,0,0,0]
12308;ctslice2572_1.nii;[63918,1608,10,0,0]
12309;ctslice5637_3.nii;[62553,1573,29,1343,38]
12310;ctslice2810_1.nii;[65505,0,23,0,8]
12311;ctslice2538_1.nii;[52273,1412,3751,4097,4003]
12312;ctslice4621_2.nii;[62029,161,3346,0,0]
12313;ctslice2320_3.nii;[63872,0,1664,0,0]
12314;ctslice7615_2.nii;[65536,0,0,0,0]
12315;ctslice4333_3.nii;[65533,3,0,0,0]
12316;ctslice4394_2.nii;[65536,0,0,0,0]
12317;ctslice2314_2.nii;[58553,1873,438,2312,2360]
